City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value
659,94043,37.419725,-122.062947,1,0,1,0,50,1,2,1,0,2,2,0,2,2,0,1,0,103.85,5017.9,1
760,94060,37.22565,-122.297533,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,24.6,24.6,1
866,94066,37.624436,-122.430661,0,0,0,0,12,1,0,1,2,0,0,2,2,2,0,1,0,98.9,1120.95,1
960,94080,37.654436,-122.426468,0,0,0,0,9,1,2,1,0,0,2,0,2,2,0,0,1,98.3,923.5,1
985,94086,37.378541,-122.020456,1,0,0,0,17,1,0,1,2,0,0,0,2,2,0,0,2,93.85,1625.65,1
872,94102,37.7795,-122.419233,1,1,0,0,9,1,2,1,0,0,2,0,2,2,0,1,2,100.5,918.6,1
872,94108,37.791998,-122.408653,1,1,0,0,10,1,0,1,0,2,0,0,0,0,0,1,2,72.85,688.65,1
872,94114,37.758085,-122.434801,1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,1,2,73.55,73.55,1
872,94130,37.820894,-122.369725,0,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,79.4,205.05,1
872,94131,37.746699,-122.442833,0,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,81.15,952.3,1
738,94304,37.386978,-122.177746,0,1,0,0,4,1,2,1,0,0,0,0,0,2,0,1,2,84.6,360.1,1
888,94402,37.556634,-122.317723,0,0,0,0,6,1,2,1,2,0,0,0,0,0,0,1,2,79.05,434.5,1
30,94509,37.980057,-121.801599,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,74.4,215.8,1
89,94512,38.140719,-121.838298,1,1,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,99.05,3395.8,1
128,94514,37.83323,-121.601461,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,44.95,85.15,1
214,94520,38.013825,-122.039144,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,44.7,44.7,1
351,94538,37.505768,-121.962472,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.7,45.7,1
351,94539,37.516791,-121.899117,1,1,0,0,8,1,0,1,2,0,0,2,2,2,0,0,1,100.3,832.35,1
414,94541,37.674002,-122.076796,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,2,19.25,112.3,1
414,94545,37.62984,-122.120843,0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,96.0,174.8,1
172,94546,37.708327,-122.083473,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,90.55,90.55,1
543,94550,37.571748,-121.659562,1,1,1,0,44,0,1,0,0,2,0,0,0,0,0,1,2,30.35,1359.7,1
596,94553,38.014457,-122.115432,1,0,0,0,71,1,2,1,2,0,2,2,2,2,2,1,2,108.05,7532.15,1
351,94555,37.555473,-122.080312,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.9,69.9,1
664,94558,38.489789,-122.27011,1,1,1,0,62,1,2,1,0,2,2,0,2,2,1,1,2,103.75,6383.35,1
772,94564,37.996462,-122.293716,1,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,86.6,86.6,1
787,94566,37.633361,-121.862395,0,1,1,0,33,1,2,1,0,2,0,0,0,0,0,1,0,80.6,2656.5,1
881,94579,37.687264,-122.15728,0,0,0,0,35,1,2,1,0,2,0,2,0,0,0,0,1,85.3,2917.5,1
882,94580,37.676249,-122.132415,0,0,0,0,34,1,0,1,0,0,0,0,0,0,0,1,1,70.0,2416.1,1
894,94583,37.766556,-121.976784,0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,94.3,424.45,1
1041,94587,37.59485,-122.051521,0,0,0,0,7,1,0,1,0,0,2,0,2,2,0,1,2,95.35,660.9,1
787,94588,37.685052,-121.912061,1,1,1,0,27,1,2,1,0,0,0,0,0,0,0,1,2,75.5,1893.95,1
1066,94595,37.862128,-122.075197,0,0,0,0,18,1,2,1,0,0,0,2,0,2,0,1,2,90.1,1612.75,1
1066,94596,37.900662,-122.052782,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,68.95,119.75,1
1066,94598,37.916648,-122.008483,1,0,1,0,32,1,2,1,2,0,0,0,2,2,0,1,1,99.55,3204.65,1
702,94606,37.792489,-122.244314,1,0,1,0,18,1,0,0,0,0,2,0,0,2,0,0,2,57.45,990.85,1
702,94607,37.80707,-122.297401,1,0,1,0,12,1,0,0,0,0,0,0,0,2,1,0,1,53.65,696.35,1
74,94704,37.871416,-122.246597,1,1,0,0,8,1,2,1,0,0,2,0,2,2,0,1,2,100.6,819.4,1
9,94706,37.890274,-122.295192,1,0,1,0,26,1,2,1,0,0,0,0,2,0,0,1,2,83.75,2070.6,1
74,94707,37.897753,-122.279391,0,1,1,0,3,1,0,1,2,0,0,2,2,0,0,1,3,88.3,273.75,1
74,94710,37.872902,-122.303708,0,1,0,0,8,1,0,1,0,0,2,0,2,2,0,1,2,92.1,729.95,1
893,94903,38.018065,-122.546024,1,0,1,0,38,1,0,1,2,2,0,0,0,0,0,1,2,79.45,3013.05,1
386,94904,37.946617,-122.563571,1,1,0,0,14,1,0,1,0,0,0,0,2,2,0,0,1,90.45,1266.1,1
97,94923,38.377165,-123.037957,1,0,1,0,32,1,0,1,0,0,0,0,0,0,0,1,0,69.75,2347.9,1
224,94931,38.326215,-122.718742,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,1
337,94933,38.010092,-122.689442,1,1,0,0,12,0,1,0,0,0,2,2,0,2,0,1,2,43.65,526.95,1
522,94939,37.937082,-122.532369,0,0,0,0,5,0,1,0,0,0,2,0,0,2,0,0,2,39.5,210.75,1
595,94940,38.129308,-122.834815,1,0,1,0,40,1,2,1,0,0,0,0,2,2,0,1,0,97.1,3706.95,1
693,94945,38.135897,-122.563683,0,0,0,0,5,1,0,1,0,0,0,0,0,2,0,1,2,80.0,412.5,1
678,94946,38.065359,-122.665566,0,0,0,0,10,1,0,1,2,0,0,0,2,0,0,1,3,84.7,832.05,1
693,94947,38.112166,-122.634384,1,0,1,0,2,1,0,1,0,0,0,0,2,2,0,1,0,89.55,185.55,1
693,94949,38.067204,-122.524004,1,0,0,0,23,1,2,1,0,0,0,2,2,0,0,1,2,90.6,1943.2,1
863,94960,37.99272,-122.575026,0,0,0,0,23,1,2,1,2,0,0,0,2,0,0,1,0,90.05,2169.8,1
913,94965,37.848641,-122.515692,1,0,1,0,49,1,2,1,0,2,0,0,2,2,0,1,0,99.05,4853.75,1
1016,94971,38.240769,-122.901041,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,69.75,144.55,1
1049,94972,38.339996,-122.935056,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,1,49.05,91.1,1
20,95002,37.449537,-121.994813,1,0,0,0,7,1,2,1,0,0,2,0,2,2,0,1,0,98.05,713.0,1
105,95006,37.171727,-122.142961,0,0,0,0,41,1,2,1,2,2,2,2,2,2,0,1,0,114.5,4527.45,1
246,95017,37.114335,-122.237162,1,0,0,0,2,1,0,1,0,0,0,0,0,2,0,1,2,80.95,171.15,1
350,95019,36.936228,-121.785559,0,1,0,0,13,1,0,1,0,0,2,0,0,0,0,1,2,74.3,940.35,1
368,95020,37.03889,-121.528955,0,1,0,0,11,1,0,1,0,0,0,0,2,2,0,0,0,89.7,1047.7,1
564,95030,37.222842,-121.988727,1,1,1,0,17,1,2,1,0,0,2,0,2,2,0,1,1,100.45,1622.45,1
887,95046,37.084697,-121.606417,1,0,1,0,25,1,0,1,0,0,0,0,2,2,1,1,2,90.4,2178.6,1
902,95062,36.974575,-121.991149,1,0,1,0,3,1,0,0,0,2,2,0,0,0,0,1,3,56.15,168.15,1
878,95112,37.343827,-121.883119,0,0,0,0,4,1,0,1,2,0,2,2,0,2,0,1,0,94.4,387.2,1
878,95116,37.350284,-121.852855,0,0,1,0,37,1,2,1,0,0,2,0,0,0,0,1,1,78.95,2839.65,1
878,95125,37.294926,-121.894763,0,0,0,0,19,0,1,0,0,0,0,0,2,2,1,1,1,44.85,893.55,1
878,95128,37.316146,-121.936285,1,1,1,0,39,1,2,1,0,2,2,0,2,2,0,1,2,105.65,4284.8,1
878,95129,37.305622,-122.000887,1,0,0,0,7,1,0,1,0,0,2,0,0,0,0,0,3,74.65,544.55,1
878,95134,37.42765,-121.945416,0,0,1,0,14,1,2,0,2,0,0,0,2,0,0,1,0,64.7,941.0,1
878,95135,37.28682,-121.723877,0,1,1,0,11,1,2,1,0,0,2,2,2,2,0,1,0,104.05,1133.65,1
972,95209,38.044523,-121.348048,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,35.55,35.55,1
972,95219,38.029729,-121.387999,0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,95.15,196.9,1
0,95220,38.200231,-121.235034,1,0,1,0,13,1,0,1,0,0,2,0,2,2,0,1,3,96.65,1162.85,1
370,95232,38.358464,-120.579304,0,1,1,0,3,1,0,1,0,0,0,0,2,0,0,1,2,80.4,224.05,1
537,95236,38.047746,-121.030499,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,3,31.35,31.35,1
548,95240,38.123544,-121.159078,0,0,0,0,12,1,2,1,0,2,0,0,2,0,0,1,0,89.75,1052.4,1
1050,95252,38.156971,-120.849231,1,0,1,0,60,1,0,1,0,2,0,0,2,2,1,1,2,94.4,5610.25,1
1082,95255,38.41935,-120.469545,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,2,19.85,19.85,1
46,95301,37.321233,-120.656354,0,0,0,0,6,1,2,1,0,2,2,2,2,2,0,1,1,109.9,669.45,1
84,95305,37.818589,-120.256995,1,0,0,0,15,1,0,1,0,0,2,2,2,2,0,1,2,101.35,1553.95,1
210,95310,38.085839,-120.37855,1,1,0,0,21,1,0,0,0,0,2,0,2,0,0,1,0,60.05,1236.15,1
254,95315,37.422961,-120.765493,0,0,0,0,1,1,2,0,0,0,0,0,0,2,0,1,2,60.15,60.15,1
425,95323,37.605926,-120.69955,1,0,0,0,7,1,2,1,0,0,2,0,2,0,0,1,2,90.45,593.45,1
555,95335,38.109125,-120.078597,1,0,1,0,53,1,0,1,0,2,0,0,2,2,1,1,0,94.25,4867.95,1
593,95338,37.526791,-119.99437,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.9,74.9,1
616,95346,38.121601,-120.133915,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,80.25,80.25,1
632,95350,37.671806,-121.007575,1,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,2,69.0,1149.65,1
632,95351,37.621458,-121.012295,0,0,1,0,11,1,2,0,0,0,0,2,0,2,0,1,2,66.35,740.8,1
632,95356,37.716186,-121.025836,1,0,0,0,19,1,2,1,0,0,0,0,0,2,0,1,0,86.0,1532.45,1
632,95357,37.670526,-120.877572,0,0,1,0,3,1,0,1,0,0,0,0,0,2,0,1,2,80.3,250.05,1
700,95361,37.785033,-120.776141,1,0,0,0,24,1,2,1,0,2,0,0,2,0,0,1,1,90.55,2282.55,1
842,95367,37.734971,-120.954271,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,75.9,143.35,1
857,95368,37.713152,-121.08739,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,45.85,1
943,95369,37.521708,-120.426843,0,0,1,0,16,0,1,0,0,0,0,2,2,2,0,1,2,49.95,810.2,1
1034,95382,37.529656,-120.854357,1,0,1,0,34,1,0,1,0,0,0,0,2,0,0,0,2,78.3,2564.3,1
1085,95387,37.546007,-121.28257,1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,76.95,228.4,1
1122,95389,37.704267,-119.607001,0,1,0,0,16,1,2,1,0,0,0,0,2,2,0,1,2,96.15,1529.2,1
908,95407,38.394091,-122.739814,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,45.3,1
908,95409,38.468893,-122.580539,0,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,0,19.4,289.3,1
108,95417,39.710591,-123.682799,0,0,0,0,11,1,2,1,0,0,0,2,2,0,0,0,2,90.15,987.95,1
168,95420,39.361283,-123.784599,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.05,45.05,1
196,95422,38.965804,-122.631779,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,75.8,75.8,1
201,95425,38.801936,-122.938935,0,0,0,0,7,1,0,1,0,0,0,0,0,2,0,1,2,79.3,523.15,1
212,95427,39.239818,-123.565432,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,1,2,30.9,59.05,1
297,95431,38.348884,-122.51699,0,1,0,0,46,1,0,1,0,2,0,0,2,2,1,0,1,95.25,4424.2,1
357,95439,38.493888,-122.777141,0,1,1,0,68,1,2,1,0,2,0,0,0,2,0,1,0,89.6,6127.6,1
398,95445,38.848082,-123.50608,1,0,1,0,59,1,2,1,2,2,2,0,2,2,1,1,2,110.15,6448.05,1
679,95464,39.12334,-122.838198,1,1,1,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.5,676.7,1
837,95471,38.522328,-122.97932,1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,0,2,75.0,632.95,1
1040,95482,39.134075,-123.23422,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,2,44.75,270.95,1
1110,95493,39.222323,-122.985488,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,1,2,44.05,483.7,1
11,95511,40.166028,-123.584144,1,1,1,0,15,1,2,1,0,0,0,0,0,2,0,1,0,85.6,1345.55,1
605,95519,40.965011,-124.015255,0,0,0,0,70,1,2,1,2,2,2,2,2,2,1,0,1,115.55,8127.6,1
63,95524,40.825486,-124.049485,1,1,0,0,16,1,2,1,0,0,0,0,2,0,0,1,2,86.6,1281.0,1
94,95525,40.94338,-123.831799,0,0,0,0,18,1,2,1,0,0,0,0,2,0,0,1,2,85.2,1553.9,1
113,95526,40.372532,-123.525626,0,0,1,0,34,1,2,1,0,0,0,0,2,2,0,1,2,97.65,3207.55,1
230,95531,41.701223,-124.003393,1,0,1,0,47,1,2,1,0,2,2,2,2,2,0,1,2,109.55,5124.55,1
324,95536,40.4785,-124.301372,0,0,1,0,39,1,2,1,0,2,2,2,0,0,1,1,2,89.55,3474.45,1
433,95545,40.342928,-124.063329,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.45,19.45,1
488,95550,40.7666,-123.80458,0,0,1,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.35,76.35,1
549,95551,40.665952,-124.240051,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.25,69.25,1
629,95553,40.210895,-123.86,1,0,1,0,59,1,2,1,0,0,2,0,2,2,1,1,0,99.5,5961.1,1
835,95562,40.485849,-124.163234,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.2,25.2,1
860,95563,40.89866,-123.539754,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,45.0,96.45,1
942,95567,41.950683,-124.097094,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,20.15,1
949,95568,41.444606,-123.471895,1,0,1,0,66,1,2,1,0,2,2,0,2,2,0,1,1,105.0,7133.25,1
1025,95570,41.162295,-124.027381,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,1,54.7,169.45,1
1092,95589,40.053159,-123.995867,0,0,1,0,14,1,2,1,0,0,2,0,0,2,0,1,2,87.25,1258.6,1
21,95601,38.431407,-120.8421,1,0,1,0,10,1,0,1,0,0,0,0,2,0,0,1,2,79.95,857.2,1
162,95608,38.626128,-121.328011,0,0,0,0,18,1,2,1,0,0,0,2,2,0,0,1,2,88.35,1639.3,1
247,95616,38.508735,-121.678813,0,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,94.75,889.9,1
247,95618,38.544002,-121.685559,0,1,0,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.05,1290.0,1
260,95619,38.683605,-120.811852,1,0,0,0,4,1,2,1,0,2,0,0,0,0,0,0,2,78.45,330.05,1
263,95620,38.392821,-121.799917,1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,237.95,1
300,95624,38.434138,-121.30587,1,0,1,0,59,0,1,0,0,2,0,0,0,2,0,1,0,41.05,2452.7,1
301,95625,38.349195,-121.902943,1,0,1,0,10,1,2,1,0,0,0,0,2,0,0,1,2,85.6,813.85,1
332,95630,38.672638,-121.147403,0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.2,79.2,1
390,95635,38.921333,-120.897718,1,0,0,0,5,1,0,0,0,0,2,0,2,2,1,1,3,70.0,347.4,1
460,95642,38.336216,-120.76901,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,49.95,49.95,1
487,95645,38.875508,-121.765866,0,0,1,0,22,1,0,1,0,0,0,0,0,0,0,1,2,69.25,1554.0,1
581,95653,38.674276,-121.961866,0,1,1,0,34,1,2,1,0,2,2,0,0,2,0,1,2,94.25,3217.55,1
718,95662,38.689174,-121.218435,1,0,1,0,41,1,2,0,0,0,2,0,2,2,1,1,2,73.0,3001.2,1
758,95663,38.859093,-121.182872,0,0,0,0,64,1,2,1,0,0,2,0,2,2,1,1,1,100.05,6254.2,1
785,95668,38.833554,-121.498102,0,1,0,0,4,1,0,1,0,2,2,0,2,2,0,1,1,99.8,442.85,1
788,95669,38.489273,-120.891614,0,0,0,0,18,0,1,0,0,0,0,0,0,2,0,1,2,35.0,553.0,1
836,95673,38.688764,-121.457596,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,76.0,76.0,1
930,95681,38.984756,-121.345074,0,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,93.85,170.85,1
940,95683,38.470423,-121.114897,0,0,1,0,15,1,0,1,0,0,2,0,2,0,0,1,2,84.3,1308.4,1
1090,95692,39.043387,-121.409837,1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,1,84.4,732.5,1
1107,95694,38.578604,-122.024579,1,0,1,0,15,1,2,1,0,0,2,0,2,2,0,1,2,101.1,1504.05,1
208,95713,39.084645,-120.894014,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.45,50.45,1
607,95722,39.003358,-121.022539,1,0,0,0,12,1,2,1,0,0,0,2,2,2,0,1,3,99.95,1132.75,1
944,95728,39.279068,-120.414275,0,0,0,0,2,1,2,1,0,0,2,0,2,0,0,1,2,91.4,193.6,1
810,95742,38.591134,-121.161585,0,1,0,0,5,1,0,1,0,0,2,0,0,0,0,1,1,75.55,349.65,1
855,95815,38.608405,-121.449942,1,0,0,0,4,1,2,1,0,0,0,2,0,0,0,0,1,80.8,332.45,1
855,95824,38.517295,-121.439819,0,0,1,0,16,1,2,1,0,2,0,0,2,2,0,1,2,100.0,1534.75,1
855,95826,38.542532,-121.378826,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.55,20.55,1
855,95828,38.486938,-121.395805,1,0,0,0,5,1,2,1,0,2,2,0,0,0,0,1,2,85.3,424.15,1
855,95831,38.494832,-121.529447,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.4,281.0,1
855,95838,38.646096,-121.442433,1,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,0,98.8,3475.55,1
29,95843,38.715498,-121.363411,1,0,1,0,13,1,2,1,0,0,0,0,0,0,0,1,1,74.4,896.75,1
855,95864,38.585826,-121.376263,0,0,0,0,24,1,2,1,0,0,2,0,2,2,0,1,2,98.75,2407.3,1
35,95912,38.982373,-122.047751,1,0,1,0,61,1,2,1,2,2,0,0,2,2,1,1,2,106.0,6547.7,1
59,95914,39.396585,-121.38029,1,0,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,104.7,4346.4,1
152,95923,40.171312,-121.120605,1,1,0,0,22,1,2,1,0,0,0,0,2,2,0,1,2,96.7,2082.95,1
182,95925,39.461768,-121.195825,0,0,0,0,2,1,0,0,0,2,0,2,0,0,0,1,1,55.05,102.75,1
264,95935,39.381174,-121.21191,1,1,0,0,19,1,2,1,0,2,0,0,2,0,0,1,2,88.2,1775.8,1
278,95937,38.931425,-121.946081,0,0,1,0,8,1,0,2,1,1,1,1,1,1,1,1,3,19.75,145.0,1
338,95942,40.077028,-121.494168,1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,0,2,75.65,1146.65,1
383,95949,39.099204,-121.137962,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.7,74.7,1
582,95954,39.933852,-121.584371,1,0,0,0,17,1,0,1,0,0,2,0,0,0,0,1,2,76.65,1313.55,1
668,95959,39.333737,-120.858667,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,25.8,25.8,1
726,95966,39.473896,-121.415927,0,0,0,0,2,0,1,0,2,2,0,0,0,2,0,1,2,42.6,72.4,1
805,95970,39.424957,-122.039307,0,0,0,0,29,1,0,0,2,2,2,0,0,2,0,1,0,68.85,1970.5,1
976,95981,39.58458,-121.093256,1,0,1,0,2,1,0,1,0,0,2,2,0,2,0,0,1,90.0,190.05,1
1036,95984,40.022184,-121.062384,0,0,0,0,14,1,0,1,0,0,2,0,0,0,0,0,2,75.35,1025.95,1
1125,95993,39.075694,-121.70606,1,0,0,0,8,1,2,1,0,2,0,0,2,2,0,0,2,100.85,819.55,1
24,96007,40.448632,-122.306657,0,0,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,69.95,330.15,1
82,96011,41.096569,-121.879082,0,0,1,0,63,1,2,1,0,2,2,0,2,2,1,1,2,107.5,6873.75,1
138,96014,41.388397,-122.794636,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,45.85,1
218,96021,39.913777,-122.289984,0,0,1,0,53,1,0,1,2,2,2,0,2,2,1,1,0,106.1,5769.75,1
225,96022,40.336392,-122.448533,0,0,0,0,1,1,0,1,0,2,0,2,2,0,0,0,2,91.7,91.7,1
268,96024,40.586588,-122.903677,0,0,0,0,16,1,2,1,0,2,2,0,0,2,0,1,1,95.6,1555.65,1
317,96028,41.017282,-121.468945,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.95,74.95,1
345,96032,41.5837,-122.935922,1,1,0,0,10,1,2,1,0,0,0,0,2,2,0,1,2,95.35,898.35,1
413,96041,40.547857,-123.187265,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,45.0,127.1,1
447,96047,40.524535,-122.647172,1,0,0,0,66,1,0,1,0,2,2,0,2,2,0,0,2,99.5,6710.5,1
485,96050,41.816595,-122.948287,0,0,1,0,17,1,0,1,0,0,2,2,2,2,1,0,0,98.6,1704.95,1
514,96051,40.883853,-122.418258,0,0,0,0,7,1,0,0,0,0,0,2,2,0,0,1,3,59.5,415.95,1
534,96052,40.704293,-122.803899,1,1,1,0,12,1,0,1,0,0,0,0,0,2,0,1,2,80.45,950.2,1
694,96068,41.082472,-121.195215,0,0,1,0,42,1,0,1,0,0,0,0,2,0,0,1,1,77.95,3384.0,1
739,96073,40.582399,-122.195512,1,1,0,0,2,1,0,1,0,2,0,0,0,0,0,1,2,74.7,165.4,1
852,96084,40.923558,-122.059933,1,1,0,0,1,1,2,1,0,0,2,0,2,0,0,1,2,88.8,88.8,1
921,96086,41.924174,-123.260788,1,0,0,0,30,1,0,1,0,0,0,0,2,2,0,1,2,90.25,2755.35,1
926,96087,40.617614,-122.512861,0,0,0,0,15,1,2,0,2,0,0,0,0,2,0,1,0,64.65,994.55,1
1060,96092,39.955164,-122.018567,1,1,1,0,13,1,0,1,0,2,0,2,0,2,0,1,0,89.05,1169.35,1
19,96101,41.468877,-120.54229,1,0,1,0,67,1,2,1,0,2,2,0,0,0,1,0,2,87.4,5918.8,1
248,96108,41.750354,-120.403885,0,1,0,0,23,1,0,1,0,2,0,0,2,2,0,1,2,94.75,2293.6,1
342,96112,41.932207,-120.135941,0,0,0,0,35,1,2,1,0,0,0,0,2,0,0,1,2,86.45,3029.1,1
509,96115,41.729079,-120.225025,0,0,1,0,56,1,2,1,0,2,0,0,2,2,1,1,2,98.25,5508.35,1
535,96116,41.266008,-120.490731,0,0,1,0,9,1,0,1,0,0,2,0,0,0,0,1,0,75.75,655.9,1
798,96122,39.786755,-120.445626,0,1,1,0,17,1,2,1,2,0,2,0,0,0,0,1,0,85.35,1463.45,1
817,96123,40.845738,-120.322219,1,0,0,0,48,1,2,1,0,2,2,0,2,2,1,1,1,106.1,5082.8,1
1018,96133,38.636052,-119.489162,1,1,0,0,17,1,0,0,0,0,0,0,0,0,0,1,2,45.05,770.6,1
432,96141,39.117018,-120.212535,0,0,0,0,34,1,2,1,2,2,2,0,2,2,0,1,3,109.8,3587.25,1
996,96142,39.061227,-120.179546,0,1,0,0,42,1,2,1,0,0,0,0,2,0,0,1,2,84.65,3541.35,1
994,96145,39.178337,-120.162806,1,0,1,0,11,1,0,1,0,0,0,0,2,0,0,1,0,79.5,868.5,1
958,96150,38.911577,-120.106169,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,0,3,85.8,85.8,1
1028,96161,39.342498,-120.247127,1,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.1,79.1,1
562,90004,34.076259,-118.310715,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,3,44.3,134.5,1
562,90007,34.027337,-118.28515,1,0,1,0,50,1,2,1,2,0,2,0,2,2,0,0,1,105.95,5341.8,1
562,90012,34.065875,-118.238728,1,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.75,324.6,1
562,90013,34.044639,-118.240413,1,0,1,0,51,1,2,1,0,0,0,0,2,2,0,1,2,94.65,4812.75,1
562,90014,34.043144,-118.251977,0,0,0,0,46,1,2,1,0,0,0,0,2,2,0,0,0,96.05,4399.5,1
562,90020,34.066367,-118.309868,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,1,3,50.15,50.15,1
562,90023,34.017697,-118.200577,0,0,1,0,41,1,2,1,2,2,2,2,2,2,0,1,0,113.6,4594.95,1
562,90025,34.046174,-118.446333,0,0,0,0,29,1,0,1,0,0,0,0,2,0,0,1,2,78.9,2384.15,1
562,90037,34.002642,-118.287596,0,0,1,0,26,1,2,0,0,2,0,2,0,0,0,1,2,60.05,1616.15,1
562,90045,33.954017,-118.402447,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,34.7,34.7,1
562,90047,33.958149,-118.308441,1,0,0,0,3,1,2,1,0,0,0,0,0,2,0,1,2,85.3,264.8,1
562,90058,34.001617,-118.222274,0,0,1,0,66,1,2,1,0,2,2,0,2,2,1,1,1,102.45,6615.15,1
562,90059,33.927254,-118.249826,0,0,1,0,21,1,2,1,2,0,2,0,2,2,0,1,0,104.4,2200.25,1
562,90062,34.003553,-118.308933,1,0,0,0,1,1,2,1,0,0,2,0,2,2,0,1,2,99.75,99.75,1
562,90066,34.002028,-118.430656,1,0,0,0,4,1,0,0,0,0,2,2,2,2,0,1,2,74.4,299.7,1
237,90230,33.993991,-118.39704,0,0,0,0,9,1,0,1,2,0,0,0,0,0,0,1,1,74.25,639.65,1
412,90250,33.914775,-118.348083,1,0,0,0,1,1,2,0,0,0,0,0,2,0,0,1,2,59.85,59.85,1
423,90254,33.86532,-118.396336,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,69.6,1
575,90262,33.923573,-118.200669,1,0,0,0,9,0,1,0,0,0,0,0,2,2,0,1,2,45.4,418.8,1
